# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  928       2.117146062107e-10       4.427966858680e-12       8.495488296762e-12       0.000000000000e+00       7.555824635805e-15       1.988656758819e-15       2.199411153817e-16 
  929       2.101037032946e-10       4.469940293165e-12       8.430254598368e-12       0.000000000000e+00       7.524796357084e-15       1.966973000544e-15       2.216190248353e-16 
  930       2.085039219792e-10       4.511591592393e-12       8.360710570465e-12       0.000000000000e+00       7.493919712283e-15       1.945408917957e-15       2.232725627700e-16 
  931       2.069157709097e-10       4.552900988409e-12       8.286879061023e-12       0.000000000000e+00       7.463193410669e-15       1.923965917790e-15       2.249020484826e-16 
  932       2.053395372411e-10       4.593855537153e-12       8.208810689385e-12       0.000000000000e+00       7.432616821562e-15       1.902643612001e-15       2.265071857071e-16 
  933       2.037754534732e-10       4.634443949635e-12       8.126563543606e-12       0.000000000000e+00       7.402189468712e-15       1.881441150602e-15       2.280875215903e-16 
  934       2.022237533844e-10       4.674654858941e-12       8.040196375134e-12       0.000000000000e+00       7.371910860749e-15       1.860357668468e-15       2.296426005613e-16 
  935       2.006846720344e-10       4.714476820041e-12       7.949768600733e-12       0.000000000000e+00       7.341780491128e-15       1.839392285286e-15       2.311719643259e-16 
  936       1.991584457668e-10       4.753898309595e-12       7.855340304399e-12       0.000000000000e+00       7.311797838082e-15       1.818544105510e-15       2.326751518603e-16 
  937       1.976453122119e-10       4.792907725768e-12       7.756972239278e-12       0.000000000000e+00       7.281962364564e-15       1.797812218307e-15       2.341516994048e-16 
  938       1.961455102894e-10       4.831493388038e-12       7.654725829585e-12       0.000000000000e+00       7.252273518196e-15       1.777195697511e-15       2.356011404578e-16 
  939       1.946592802108e-10       4.869643537002e-12       7.548663172524e-12       0.000000000000e+00       7.222730731217e-15       1.756693601574e-15       2.370230057694e-16 
  940       1.931868634824e-10       4.907346334195e-12       7.438847040202e-12       0.000000000000e+00       7.193333420428e-15       1.736304973519e-15       2.384168233353e-16 
  941       1.917285029080e-10       4.944589861890e-12       7.325340881551e-12       0.000000000000e+00       7.164080987143e-15       1.716028840885e-15       2.397821183910e-16 
  942       1.902844425912e-10       4.981362122915e-12       7.208208824247e-12       0.000000000000e+00       7.134972817131e-15       1.695864215684e-15       2.411184134050e-16 
  943       1.888549279384e-10       5.017651040459e-12       7.087515676624e-12       0.000000000000e+00       7.106008280567e-15       1.675810094352e-15       2.424252280731e-16 
  944       1.874402056615e-10       5.053444457885e-12       6.963326929597e-12       0.000000000000e+00       7.077186731980e-15       1.655865457696e-15       2.437020793120e-16 
  945       1.860405237803e-10       5.088730138536e-12       6.835708758577e-12       0.000000000000e+00       7.048507510195e-15       1.636029270848e-15       2.449484812533e-16 
  946       1.846561316254e-10       5.123495765548e-12       6.704728025390e-12       0.000000000000e+00       7.019969938288e-15       1.616300483216e-15       2.461639452370e-16 
  947       1.832872798408e-10       5.157728941660e-12       6.570452280199e-12       0.000000000000e+00       6.991573323524e-15       1.596678028435e-15       2.473479798059e-16 
  948       1.819342203867e-10       5.191417189023e-12       6.432949763417e-12       0.000000000000e+00       6.963316957313e-15       1.577160824316e-15       2.485000906988e-16 
  949       1.805972065419e-10       5.224547949007e-12       6.292289407626e-12       0.000000000000e+00       6.935200115151e-15       1.557747772801e-15       2.496197808446e-16 
  950       1.792764929068e-10       5.257108582017e-12       6.148540839501e-12       0.000000000000e+00       6.907222056570e-15       1.538437759912e-15       2.507065503563e-16 
  951       1.779723354059e-10       5.289086367299e-12       6.001774381721e-12       0.000000000000e+00       6.879382025086e-15       1.519229655701e-15       2.517598965246e-16 
  952       1.766849912904e-10       5.320468502750e-12       5.852061054891e-12       0.000000000000e+00       6.851679248142e-15       1.500122314203e-15       2.527793138118e-16 
  953       1.754147191411e-10       5.351242104730e-12       5.699472579463e-12       0.000000000000e+00       6.824112937060e-15       1.481114573387e-15       2.537642938456e-16 
  954       1.741617788709e-10       5.381394207868e-12       5.544081377646e-12       0.000000000000e+00       6.796682286987e-15       1.462205255105e-15       2.547143254128e-16 
  955       1.729264317275e-10       5.410911764877e-12       5.385960575334e-12       0.000000000000e+00       6.769386476840e-15       1.443393165046e-15       2.556288944535e-16 
  956       1.717089402962e-10       5.439781646360e-12       5.225184004019e-12       0.000000000000e+00       6.742224669254e-15       1.424677092685e-15       2.565074840547e-16 
  957       1.705095685025e-10       5.467990640622e-12       5.061826202708e-12       0.000000000000e+00       6.715196010532e-15       1.406055811237e-15       2.573495744439e-16 
  958       1.693285816145e-10       5.495525453478e-12       4.895962419846e-12       0.000000000000e+00       6.688299630589e-15       1.387528077602e-15       2.581546429834e-16 
  959       1.681662462463e-10       5.522372708066e-12       4.727668615231e-12       0.000000000000e+00       6.661534642900e-15       1.369092632325e-15       2.589221641637e-16 
  960       1.670228303597e-10       5.548518944654e-12       4.557021461933e-12       0.000000000000e+00       6.634900144448e-15       1.350748199539e-15       2.596516095976e-16 
  961       1.658986032679e-10       5.573950620450e-12       4.384098348213e-12       0.000000000000e+00       6.608395215671e-15       1.332493486920e-15       2.603424480139e-16 
  962       1.647938356372e-10       5.598654109416e-12       4.208977379440e-12       0.000000000000e+00       6.582018920407e-15       1.314327185638e-15       2.609941452514e-16 
  963       1.637087994905e-10       5.622615702072e-12       4.031737380013e-12       0.000000000000e+00       6.555770305846e-15       1.296247970307e-15       2.616061642523e-16 
  964       1.626437682095e-10       5.645821605309e-12       3.852457895272e-12       0.000000000000e+00       6.529648402473e-15       1.278254498939e-15       2.621779650567e-16 
  965       1.615990165375e-10       5.668257942200e-12       3.671219193426e-12       0.000000000000e+00       6.503652224015e-15       1.260345412890e-15       2.627090047957e-16 
  966       1.605748205820e-10       5.689910751808e-12       3.488102267461e-12       0.000000000000e+00       6.477780767392e-15       1.242519336815e-15       2.631987376858e-16 
  967       1.595714578176e-10       5.710765988997e-12       3.303188837067e-12       0.000000000000e+00       6.452033012660e-15       1.224774878620e-15       2.636466150224e-16 
  968       1.585892070884e-10       5.730809524240e-12       3.116561350553e-12       0.000000000000e+00       6.426407922962e-15       1.207110629408e-15       2.640520851738e-16 
  969       1.576283486109e-10       5.750027143432e-12       2.928302986763e-12       0.000000000000e+00       6.400904444473e-15       1.189525163436e-15       2.644145935748e-16 
  970       1.566891639766e-10       5.768404547697e-12       2.738497656998e-12       0.000000000000e+00       6.375521506346e-15       1.172017038063e-15       2.647335827210e-16 
  971       1.557718801011e-10       5.785929748777e-12       2.547227577644e-12       0.000000000000e+00       6.350258143951e-15       1.154585221717e-15       2.650086913933e-16 
  972       1.548765001422e-10       5.802600295039e-12       2.354565944196e-12       0.000000000000e+00       6.325113870714e-15       1.137230384954e-15       2.652403556296e-16 
  973       1.540029700442e-10       5.818416153777e-12       2.160584150852e-12       0.000000000000e+00       6.300088311769e-15       1.119953628718e-15       2.654292167805e-16 
  974       1.531512343562e-10       5.833377325603e-12       1.965354211416e-12       0.000000000000e+00       6.275181081131e-15       1.102756058100e-15       2.655759231165e-16 
  975       1.523212362274e-10       5.847483844561e-12       1.768948760911e-12       0.000000000000e+00       6.250391781663e-15       1.085638782333e-15       2.656811298472e-16 
  976       1.515129174031e-10       5.860735778245e-12       1.571441057187e-12       0.000000000000e+00       6.225720005041e-15       1.068602914808e-15       2.657454991406e-16 
  977       1.507262182200e-10       5.873133227908e-12       1.372904982529e-12       0.000000000000e+00       6.201165331713e-15       1.051649573068e-15       2.657697001422e-16 
  978       1.499610776016e-10       5.884676328580e-12       1.173415045269e-12       0.000000000000e+00       6.176727330863e-15       1.034779878826e-15       2.657544089940e-16 
  979       1.492174330542e-10       5.895365249183e-12       9.730463813952e-13       0.000000000000e+00       6.152405560375e-15       1.017994957959e-15       2.657003088538e-16 
  980       1.484952206621e-10       5.905200192643e-12       7.718747561584e-13       0.000000000000e+00       6.128199566796e-15       1.001295940523e-15       2.656080899144e-16 
  981       1.477943750830e-10       5.914181396008e-12       5.699765656850e-13       0.000000000000e+00       6.104108885295e-15       9.846839607516e-16       2.654784494225e-16 
  982       1.471148295443e-10       5.922309130557e-12       3.674288385847e-13       0.000000000000e+00       6.080133039632e-15       9.681601570658e-16       2.653120916983e-16 
  983       1.464565158376e-10       5.929583701920e-12       1.643092375606e-13       0.000000000000e+00       6.056271542117e-15       9.517256720776e-16       2.651097281542e-16 
  984       1.458193643150e-10       5.936005450191e-12      -3.930393898188e-14       0.000000000000e+00       6.032523893574e-15       9.353816525959e-16       2.648720773144e-16 
  985       1.452033038846e-10       5.941574750040e-12      -2.433317553250e-13       0.000000000000e+00       6.008889583302e-15       9.191292496323e-16       2.645998648335e-16 
  986       1.446082620057e-10       5.946292010832e-12      -4.476946368296e-13       0.000000000000e+00       5.985368089040e-15       9.029696184065e-16       2.642938235163e-16 
  987       1.440341646845e-10       5.950157676735e-12      -6.523123683255e-13       0.000000000000e+00       5.961958876932e-15       8.869039183518e-16       2.639546933364e-16 
  988       1.434809364698e-10       5.953172226842e-12      -8.571040925022e-13       0.000000000000e+00       5.938661401482e-15       8.709333131208e-16       2.635832214557e-16 
  989       1.429485004484e-10       5.955336175281e-12      -1.061988308299e-12       0.000000000000e+00       5.915475105528e-15       8.550589705905e-16       2.631801622436e-16 
  990       1.424367782407e-10       5.956650071329e-12      -1.266882869296e-12       0.000000000000e+00       5.892399420194e-15       8.392820628686e-16       2.627462772958e-16 
  991       1.419456899961e-10       5.957114499529e-12      -1.471704982105e-12       0.000000000000e+00       5.869433764861e-15       8.236037662983e-16       2.622823354537e-16 
  992       1.414751543890e-10       5.956730079804e-12      -1.676371204758e-12       0.000000000000e+00       5.846577547125e-15       8.080252614643e-16       2.617891128237e-16 
  993       1.410250886137e-10       5.955497467571e-12      -1.880797445101e-12       0.000000000000e+00       5.823830162763e-15       7.925477331979e-16       2.612673927959e-16 
