# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2225       1.761348997458e-11       8.271967929006e-13      -6.032745831270e-13       4.725892917664e-15       2.060378981584e-16       2.616250913233e-17       7.732096251146e-18 
 2226       1.756073365122e-11       8.273960007416e-13      -6.108568808128e-13       4.719535794955e-15       2.056173872856e-16       2.580007875062e-17       7.743200066001e-18 
 2227       1.750872330481e-11       8.275428072252e-13      -6.184906362570e-13       4.713194360918e-15       2.051978595413e-16       2.543707187419e-17       7.753692203526e-18 
 2228       1.745745681961e-11       8.276370302986e-13      -6.261718912929e-13       4.706868706503e-15       2.047793124153e-16       2.507373665461e-17       7.763568877744e-18 
 2229       1.740693206636e-11       8.276784876330e-13      -6.338966732311e-13       4.700558922795e-15       2.043617433765e-16       2.471032213537e-17       7.772826293583e-18 
 2230       1.735714690224e-11       8.276669966240e-13      -6.416609948431e-13       4.694265101013e-15       2.039451498730e-16       2.434707825289e-17       7.781460646863e-18 
 2231       1.730809917080e-11       8.276023743906e-13      -6.494608543446e-13       4.687987332509e-15       2.035295293320e-16       2.398425583754e-17       7.789468124290e-18 
 2232       1.725978670202e-11       8.274844377759e-13      -6.572922353793e-13       4.681725708772e-15       2.031148791599e-16       2.362210661461e-17       7.796844903448e-18 
 2233       1.721220731225e-11       8.273130033464e-13      -6.651511070026e-13       4.675480321424e-15       2.027011967421e-16       2.326088320534e-17       7.803587152788e-18 
 2234       1.716535880418e-11       8.270878873918e-13      -6.730334236650e-13       4.669251262223e-15       2.022884794432e-16       2.290083912788e-17       7.809691031622e-18 
 2235       1.711923896686e-11       8.268089059251e-13      -6.809351251958e-13       4.663038623061e-15       2.018767246064e-16       2.254222879833e-17       7.815152690114e-18 
 2236       1.707384557565e-11       8.264758746824e-13      -6.888521367868e-13       4.656842495964e-15       2.014659295545e-16       2.218530753172e-17       7.819968269270e-18 
 2237       1.702917639223e-11       8.260886091226e-13      -6.967803689756e-13       4.650662973095e-15       2.010560915887e-16       2.183033154303e-17       7.824133900931e-18 
 2238       1.698522916456e-11       8.256469244271e-13      -7.047157176298e-13       4.644500146750e-15       2.006472079896e-16       2.147755794814e-17       7.827645707764e-18 
 2239       1.694200162687e-11       8.251506355001e-13      -7.126540639297e-13       4.638354109362e-15       2.002392760163e-16       2.112724476490e-17       7.830499803252e-18 
 2240       1.689949149964e-11       8.245995569679e-13      -7.205912743530e-13       4.632224953496e-15       1.998322929070e-16       2.077965091408e-17       7.832692291690e-18 
 2241       1.685769648959e-11       8.239935031792e-13      -7.285232006573e-13       4.626112771855e-15       1.994262558787e-16       2.043503622038e-17       7.834219268171e-18 
 2242       1.681661428967e-11       8.233322882044e-13      -7.364456798648e-13       4.620017657277e-15       1.990211621274e-16       2.009366141344e-17       7.835076818580e-18 
 2243       1.677624257901e-11       8.226157258361e-13      -7.443545342449e-13       4.613939702734e-15       1.986170088275e-16       1.975578812884e-17       7.835261019587e-18 
 2244       1.673657902293e-11       8.218436295882e-13      -7.522455712985e-13       4.607879001334e-15       1.982137931324e-16       1.942167890908e-17       7.834767938635e-18 
 2245       1.669762127293e-11       8.210158126964e-13      -7.601145837413e-13       4.601835646320e-15       1.978115121743e-16       1.909159720461e-17       7.833593633934e-18 
 2246       1.665936696663e-11       8.201320881175e-13      -7.679573494874e-13       4.595809731071e-15       1.974101630640e-16       1.876580737482e-17       7.831734154453e-18 
 2247       1.662181372781e-11       8.191922685296e-13      -7.757696316332e-13       4.589801349102e-15       1.970097428910e-16       1.844457468901e-17       7.829185539909e-18 
 2248       1.658495916634e-11       8.181961663317e-13      -7.835471784406e-13       4.583810594061e-15       1.966102487233e-16       1.812816532744e-17       7.825943820760e-18 
 2249       1.654880087820e-11       8.171435936438e-13      -7.912857233209e-13       4.577837559735e-15       1.962116776079e-16       1.781684638230e-17       7.822005018196e-18 
 2250       1.651333644545e-11       8.160343623063e-13      -7.989809848181e-13       4.571882340044e-15       1.958140265699e-16       1.751088585870e-17       7.817365144133e-18 
 2251       1.647856235311e-11       8.148684123049e-13      -8.066290079666e-13       4.565944998790e-15       1.954172927921e-16       1.721051122498e-17       7.812015560861e-18 
 2252       1.644447073225e-11       8.136461979570e-13      -8.142271908214e-13       4.560025478665e-15       1.950214741517e-16       1.691578476691e-17       7.805929027052e-18 
 2253       1.641105259570e-11       8.123683042364e-13      -8.217732645712e-13       4.554123691650e-15       1.946265686869e-16       1.662672742478e-17       7.799073560981e-18 
 2254       1.637829891918e-11       8.110353185798e-13      -8.292649527629e-13       4.548239549216e-15       1.942325744181e-16       1.634336017059e-17       7.791417072513e-18 
 2255       1.634620064122e-11       8.096478308894e-13      -8.366999712929e-13       4.542372962323e-15       1.938394893478e-16       1.606570400799e-17       7.782927362977e-18 
 2256       1.631474866316e-11       8.082064335358e-13      -8.440760283992e-13       4.536523841418e-15       1.934473114610e-16       1.579377997236e-17       7.773572125055e-18 
 2257       1.628393384907e-11       8.067117213612e-13      -8.513908246529e-13       4.530692096438e-15       1.930560387247e-16       1.552760913082e-17       7.763318942657e-18 
 2258       1.625374702572e-11       8.051642916819e-13      -8.586420529499e-13       4.524877636806e-15       1.926656690883e-16       1.526721258222e-17       7.752135290808e-18 
 2259       1.622417898258e-11       8.035647442911e-13      -8.658273985024e-13       4.519080371431e-15       1.922762004832e-16       1.501261145719e-17       7.739988535524e-18 
 2260       1.619522047169e-11       8.019136814623e-13      -8.729445388310e-13       4.513300208708e-15       1.918876308230e-16       1.476382691814e-17       7.726845933701e-18 
 2261       1.616686220768e-11       8.002117079516e-13      -8.799911437560e-13       4.507537056519e-15       1.914999580034e-16       1.452088015928e-17       7.712674632990e-18 
 2262       1.613909486773e-11       7.984594310010e-13      -8.869648753895e-13       4.501790822229e-15       1.911131799022e-16       1.428379240666e-17       7.697441671681e-18 
 2263       1.611190909148e-11       7.966574603409e-13      -8.938633881265e-13       4.496061412685e-15       1.907272943794e-16       1.405258491815e-17       7.681113978587e-18 
 2264       1.608529548103e-11       7.948064081932e-13      -9.006843286372e-13       4.490348734222e-15       1.903422992768e-16       1.382727898350e-17       7.663658372920e-18 
 2265       1.605924460088e-11       7.929068892743e-13      -9.074253358582e-13       4.484652692652e-15       1.899581924185e-16       1.360789592434e-17       7.645041564178e-18 
 2266       1.603374697789e-11       7.909595207974e-13      -9.140840409846e-13       4.478973193273e-15       1.895749716104e-16       1.339445709419e-17       7.625230152027e-18 
 2267       1.600879310122e-11       7.889649224763e-13      -9.206580674613e-13       4.473310140863e-15       1.891926346403e-16       1.318698387849e-17       7.604190626176e-18 
 2268       1.598437342233e-11       7.869237165272e-13      -9.271450309750e-13       4.467663439680e-15       1.888111792782e-16       1.298549769462e-17       7.581889366265e-18 
 2269       1.596047835488e-11       7.848365276725e-13      -9.335425394457e-13       4.462032993462e-15       1.884306032760e-16       1.279001999192e-17       7.558292641746e-18 
 2270       1.593709827472e-11       7.827039831431e-13      -9.398481930185e-13       4.456418705428e-15       1.880509043671e-16       1.260057225170e-17       7.533366611761e-18 
 2271       1.591422351987e-11       7.805267126815e-13      -9.460595840552e-13       4.450820478273e-15       1.876720802674e-16       1.241717598725e-17       7.507077325027e-18 
 2272       1.589184439042e-11       7.783053485446e-13      -9.521742971262e-13       4.445238214173e-15       1.872941286741e-16       1.223985274390e-17       7.479390719717e-18 
 2273       1.586995114852e-11       7.760405255066e-13      -9.581899090016e-13       4.439671814777e-15       1.869170472665e-16       1.206862409899e-17       7.450272623339e-18 
 2274       1.584853401835e-11       7.737328808619e-13      -9.641039886438e-13       4.434121181215e-15       1.865408337057e-16       1.190351166192e-17       7.419688752623e-18 
 2275       1.582758318603e-11       7.713830544278e-13      -9.699140971984e-13       4.428586214092e-15       1.861654856344e-16       1.174453707416e-17       7.387604713397e-18 
 2276       1.580708879965e-11       7.689916885477e-13      -9.756177879862e-13       4.423066813486e-15       1.857910006774e-16       1.159172200925e-17       7.353986000473e-18 
 2277       1.578704096913e-11       7.665594280937e-13      -9.812126064949e-13       4.417562878952e-15       1.854173764408e-16       1.144508817287e-17       7.318797997524e-18 
 2278       1.576742976627e-11       7.640869204695e-13      -9.866960903708e-13       4.412074309518e-15       1.850446105127e-16       1.130465730279e-17       7.282005976972e-18 
 2279       1.574824522466e-11       7.615748156133e-13      -9.920657694103e-13       4.406601003686e-15       1.846727004628e-16       1.117045116895e-17       7.243575099862e-18 
 2280       1.572947733963e-11       7.590237660008e-13      -9.973191655521e-13       4.401142859432e-15       1.843016438424e-16       1.104249157344e-17       7.203470415751e-18 
 2281       1.571111606823e-11       7.564344266479e-13      -1.002453792868e-12       4.395699774200e-15       1.839314381845e-16       1.092080035054e-17       7.161656862585e-18 
 2282       1.569315132918e-11       7.538074551136e-13      -1.007467157555e-12       4.390271644910e-15       1.835620810037e-16       1.080539936673e-17       7.118099266581e-18 
 2283       1.567557300282e-11       7.511435115030e-13      -1.012356757929e-12       4.384858367950e-15       1.831935697961e-16       1.069631052070e-17       7.072762342111e-18 
 2284       1.565837093107e-11       7.484432584700e-13      -1.017120084411e-12       4.379459839178e-15       1.828259020394e-16       1.059355574339e-17       7.025610691582e-18 
 2285       1.564153491738e-11       7.457073612202e-13      -1.021754619526e-12       4.374075953925e-15       1.824590751929e-16       1.049715699800e-17       6.976608805317e-18 
 2286       1.562505472672e-11       7.429364875140e-13      -1.026257837888e-12       4.368706606986e-15       1.820930866973e-16       1.040713627998e-17       6.925721061439e-18 
 2287       1.560892008548e-11       7.401313076690e-13      -1.030627206198e-12       4.363351692627e-15       1.817279339749e-16       1.032351561712e-17       6.872911725748e-18 
 2288       1.559312068149e-11       7.372924945635e-13      -1.034860183229e-12       4.358011104581e-15       1.813636144294e-16       1.024631706948e-17       6.818144951610e-18 
 2289       1.557764616391e-11       7.344207236388e-13      -1.038954219824e-12       4.352684736047e-15       1.810001254458e-16       1.017556272949e-17       6.761384779830e-18 
 2290       1.556248614326e-11       7.315166729023e-13      -1.042906758883e-12       4.347372479692e-15       1.806374643908e-16       1.011127472190e-17       6.702595138543e-18 
 2291       1.554763034175e-11       7.285810551031e-13      -1.046715680820e-12       4.342074217115e-15       1.802756287680e-16       1.005343574462e-17       6.641761497510e-18 
 2292       1.553306904564e-11       7.256147144766e-13      -1.050380643053e-12       4.336789787181e-15       1.799146166867e-16       1.000187041547e-17       6.578955982517e-18 
 2293       1.551879265572e-11       7.226185306239e-13      -1.053901749057e-12       4.331519017486e-15       1.795544263963e-16       9.956363167178e-18       6.514272676849e-18 
 2294       1.550479153708e-11       7.195933863987e-13      -1.057279103680e-12       4.326261734867e-15       1.791950561307e-16       9.916697636937e-18       6.447806005033e-18 
 2295       1.549105601908e-11       7.165401679110e-13      -1.060512813144e-12       4.321017765403e-15       1.788365041085e-16       9.882656665470e-18       6.379650733207e-18 
 2296       1.547757639530e-11       7.134597645306e-13      -1.063602985048e-12       4.315786934415e-15       1.784787685327e-16       9.854022296173e-18       6.309901969504e-18 
 2297       1.546434292351e-11       7.103530688911e-13      -1.066549728371e-12       4.310569066463e-15       1.781218475908e-16       9.830575774226e-18       6.238655164422e-18 
 2298       1.545134582563e-11       7.072209768928e-13      -1.069353153470e-12       4.305363985346e-15       1.777657394550e-16       9.812097545710e-18       6.166006111203e-18 
 2299       1.543857528769e-11       7.040643877070e-13      -1.072013372086e-12       4.300171514100e-15       1.774104422818e-16       9.798367256726e-18       6.092050946211e-18 
 2300       1.542602145977e-11       7.008842037791e-13      -1.074530497344e-12       4.294991475002e-15       1.770559542122e-16       9.789163752507e-18       6.016886149307e-18 
 2301       1.541367445600e-11       6.976813308327e-13      -1.076904643754e-12       4.289823689560e-15       1.767022733716e-16       9.784265076542e-18       5.940608544225e-18 
 2302       1.540152435450e-11       6.944566778727e-13      -1.079135927216e-12       4.284667978523e-15       1.763493978699e-16       9.783448469689e-18       5.863315298950e-18 
 2303       1.538956119730e-11       6.912111571892e-13      -1.081224465016e-12       4.279524161869e-15       1.759973258013e-16       9.786490369291e-18       5.785103926092e-18 
 2304       1.537777499039e-11       6.879456843611e-13      -1.083170375836e-12       4.274392058814e-15       1.756460552444e-16       9.793166408296e-18       5.706072283267e-18 
 2305       1.536615570359e-11       6.846611782596e-13      -1.084973779749e-12       4.269271487804e-15       1.752955842621e-16       9.803251414375e-18       5.626318573469e-18 
 2306       1.535469327056e-11       6.813585610519e-13      -1.086634798224e-12       4.264162266519e-15       1.749459109019e-16       9.816519409033e-18       5.545941345447e-18 
 2307       1.534337758877e-11       6.780387582046e-13      -1.088153554126e-12       4.259064211869e-15       1.745970331951e-16       9.832743606734e-18       5.465039494086e-18 
 2308       1.533219851941e-11       6.747026984877e-13      -1.089530171721e-12       4.253977139992e-15       1.742489491578e-16       9.851696414012e-18       5.383712260776e-18 
 2309       1.532114588740e-11       6.713513139779e-13      -1.090764776675e-12       4.248900866259e-15       1.739016567900e-16       9.873149428592e-18       5.302059233797e-18 
 2310       1.531020948131e-11       6.679855400622e-13      -1.091857496058e-12       4.243835205267e-15       1.735551540762e-16       9.896873438504e-18       5.220180348687e-18 
 2311       1.529937905337e-11       6.646063154416e-13      -1.092808458342e-12       4.238779970840e-15       1.732094389850e-16       9.922638421203e-18       5.138175888627e-18 
 2312       1.528864431936e-11       6.612145821349e-13      -1.093617793408e-12       4.233734976029e-15       1.728645094692e-16       9.950213542684e-18       5.056146484810e-18 
 2313       1.527799495866e-11       6.578112854818e-13      -1.094285632545e-12       4.228700033112e-15       1.725203634658e-16       9.979367156599e-18       4.974193116822e-18 
 2314       1.526742061412e-11       6.543973741469e-13      -1.094812108451e-12       4.223674953589e-15       1.721769988959e-16       1.000986680338e-17       4.892417113017e-18 
 2315       1.525691089209e-11       6.509738001235e-13      -1.095197355239e-12       4.218659548186e-15       1.718344136649e-16       1.004147920934e-17       4.810920150895e-18 
 2316       1.524645536232e-11       6.475415187365e-13      -1.095441508433e-12       4.213653626852e-15       1.714926056621e-16       1.007397028581e-17       4.729804257474e-18 
 2317       1.523604355798e-11       6.441014886466e-13      -1.095544704975e-12       4.208656998755e-15       1.711515727612e-16       1.010710512824e-17       4.649171809673e-18 
 2318       1.522566497559e-11       6.406546718539e-13      -1.095507083222e-12       4.203669472287e-15       1.708113128196e-16       1.014064801535e-17       4.569125534685e-18 
 2319       1.521530907496e-11       6.372020337010e-13      -1.095328782955e-12       4.198690855060e-15       1.704718236791e-16       1.017436240817e-17       4.489768510351e-18 
 2320       1.520496527921e-11       6.337445428773e-13      -1.095009945373e-12       4.193720953904e-15       1.701331031653e-16       1.020801094926e-17       4.411204165542e-18 
 2321       1.519462297465e-11       6.302831714219e-13      -1.094550713100e-12       4.188759574869e-15       1.697951490879e-16       1.024135546173e-17       4.333536280531e-18 
 2322       1.518427151081e-11       6.268188947279e-13      -1.093951230184e-12       4.183806523220e-15       1.694579592407e-16       1.027415694844e-17       4.256868987374e-18 
 2323       1.517390020037e-11       6.233526915455e-13      -1.093211642101e-12       4.178861603442e-15       1.691215314013e-16       1.030617559106e-17       4.181306770280e-18 
 2324       1.516349831913e-11       6.198855439857e-13      -1.092332095756e-12       4.173924619233e-15       1.687858633313e-16       1.033717074919e-17       4.106954465995e-18 
 2325       1.515305510594e-11       6.164184375240e-13      -1.091312739485e-12       4.168995373506e-15       1.684509527763e-16       1.036690095953e-17       4.033917264171e-18 
 2326       1.514255976271e-11       6.129523610042e-13      -1.090153723057e-12       4.164073668391e-15       1.681167974657e-16       1.039512393494e-17       3.962300707750e-18 
 2327       1.513200145433e-11       6.094883066416e-13      -1.088855197674e-12       4.159159305227e-15       1.677833951129e-16       1.042159656356e-17       3.892210693334e-18 
 2328       1.512136930865e-11       6.060272700267e-13      -1.087417315976e-12       4.154252084567e-15       1.674507434151e-16       1.044607490798e-17       3.823753471566e-18 
 2329       1.511065241644e-11       6.025702501292e-13      -1.085840232040e-12       4.149351806176e-15       1.671188400534e-16       1.046831420430e-17       3.757035647503e-18 
 2330       1.509983983133e-11       5.991182493010e-13      -1.084124101386e-12       4.144458269029e-15       1.667876826926e-16       1.048806886126e-17       3.692164180997e-18 
 2331       1.508892162573e-11       5.956722133051e-13      -1.082269369739e-12       4.139571279727e-15       1.664572691162e-16       1.050515634633e-17       3.629219119824e-18 
 2332       1.507789206578e-11       5.922328509810e-13      -1.080277641323e-12       4.134690677813e-15       1.661275976306e-16       1.051964928410e-17       3.568171611176e-18 
 2333       1.506674645627e-11       5.888008134537e-13      -1.078150816025e-12       4.129816310618e-15       1.657986666636e-16       1.053168456268e-17       3.508965375956e-18 
 2334       1.505548008646e-11       5.853767540083e-13      -1.075890801138e-12       4.124948024849e-15       1.654704746290e-16       1.054139955682e-17       3.451543929035e-18 
 2335       1.504408823010e-11       5.819613280921e-13      -1.073499511364e-12       4.120085666595e-15       1.651430199275e-16       1.054893212845e-17       3.395850579026e-18 
 2336       1.503256614540e-11       5.785551933171e-13      -1.070978868824e-12       4.115229081324e-15       1.648163009461e-16       1.055442062722e-17       3.341828428060e-18 
 2337       1.502090907499e-11       5.751590094624e-13      -1.068330803069e-12       4.110378113882e-15       1.644903160584e-16       1.055800389101e-17       3.289420371560e-18 
 2338       1.500911224596e-11       5.717734384759e-13      -1.065557251085e-12       4.105532608492e-15       1.641650636242e-16       1.055982124645e-17       3.238569098015e-18 
 2339       1.499717086979e-11       5.683991444774e-13      -1.062660157299e-12       4.100692408755e-15       1.638405419901e-16       1.056001250948e-17       3.189217088753e-18 
 2340       1.498508014236e-11       5.650367937602e-13      -1.059641473596e-12       4.095857357646e-15       1.635167494887e-16       1.055871798583e-17       3.141306617720e-18 
 2341       1.497283524393e-11       5.616870547937e-13      -1.056503159317e-12       4.091027297518e-15       1.631936844393e-16       1.055607847161e-17       3.094779751252e-18 
 2342       1.496043133912e-11       5.583505982257e-13      -1.053247181274e-12       4.086202070097e-15       1.628713451475e-16       1.055223525376e-17       3.049578347846e-18 
 2343       1.494786357689e-11       5.550280968845e-13      -1.049875513755e-12       4.081381516484e-15       1.625497299051e-16       1.054733011066e-17       3.005644057943e-18 
 2344       1.493512709053e-11       5.517202257814e-13      -1.046390138534e-12       4.076565477152e-15       1.622288369905e-16       1.054150531260e-17       2.962918323694e-18 
 2345       1.492221699764e-11       5.484276621129e-13      -1.042793044878e-12       4.071753791949e-15       1.619086646682e-16       1.053490362231e-17       2.921342378739e-18 
 2346       1.490912840013e-11       5.451510852627e-13      -1.039086229557e-12       4.066946300092e-15       1.615892111892e-16       1.052766829552e-17       2.880857247982e-18 
 2347       1.489585638418e-11       5.418911768046e-13      -1.035271696850e-12       4.062142840171e-15       1.612704747905e-16       1.051994308146e-17       2.841403747364e-18 
 2348       1.488239602021e-11       5.386486205042e-13      -1.031351458554e-12       4.057343250146e-15       1.609524536957e-16       1.051187222342e-17       2.802922483637e-18 
 2349       1.486874236293e-11       5.354241023215e-13      -1.027327533993e-12       4.052547367346e-15       1.606351461145e-16       1.050360045921e-17       2.765353854140e-18 
 2350       1.485489045124e-11       5.322183104129e-13      -1.023201950027e-12       4.047755028471e-15       1.603185502427e-16       1.049527302177e-17       2.728638046573e-18 
 2351       1.484083530828e-11       5.290319351339e-13      -1.018976741057e-12       4.042966069587e-15       1.600026642624e-16       1.048703563964e-17       2.692715038772e-18 
 2352       1.482657194137e-11       5.258656690411e-13      -1.014653949037e-12       4.038180326129e-15       1.596874863422e-16       1.047903453751e-17       2.657524598484e-18 
 2353       1.481209534203e-11       5.227202068944e-13      -1.010235623478e-12       4.033397632899e-15       1.593730146363e-16       1.047141643675e-17       2.623006283138e-18 
 2354       1.479740048591e-11       5.195962456596e-13      -1.005723821462e-12       4.028617824064e-15       1.590592472856e-16       1.046432855593e-17       2.589099439625e-18 
 2355       1.478248233285e-11       5.164944845105e-13      -1.001120607644e-12       4.023840733158e-15       1.587461824169e-16       1.045791861133e-17       2.555743204068e-18 
 2356       1.476733582679e-11       5.134156248309e-13      -9.964280542656e-13       4.019066193079e-15       1.584338181429e-16       1.045233481752e-17       2.522876501601e-18 
 2357       1.475195589579e-11       5.103603702174e-13      -9.916482411598e-13       4.014294036089e-15       1.581221525630e-16       1.044772588782e-17       2.490438046139e-18 
 2358       1.473633745202e-11       5.073294264815e-13      -9.867832557602e-13       4.009524093813e-15       1.578111837620e-16       1.044424103488e-17       2.458366340154e-18 
 2359       1.472047539173e-11       5.043235016517e-13      -9.818351931097e-13       4.004756197240e-15       1.575009098113e-16       1.044202997118e-17       2.426599674453e-18 
 2360       1.470436459522e-11       5.013433059759e-13      -9.768061558683e-13       3.999990176720e-15       1.571913287681e-16       1.044124290958e-17       2.395076127946e-18 
 2361       1.468799992685e-11       4.983895519239e-13      -9.716982543213e-13       3.995225861964e-15       1.568824386756e-16       1.044203056382e-17       2.363733567428e-18 
 2362       1.467137623502e-11       4.954629541891e-13      -9.665136063879e-13       3.990463082044e-15       1.565742375633e-16       1.044454414906e-17       2.332509647346e-18 
 2363       1.465448835214e-11       4.925642296915e-13      -9.612543376292e-13       3.985701665392e-15       1.562667234463e-16       1.044893538241e-17       2.301341809582e-18 
 2364       1.463733109460e-11       4.896940975795e-13      -9.559225812564e-13       3.980941439799e-15       1.559598943260e-16       1.045535648346e-17       2.270167283220e-18 
 2365       1.461989926281e-11       4.868532792323e-13      -9.505204781392e-13       3.976182232413e-15       1.556537481896e-16       1.046396017480e-17       2.238923084322e-18 
 2366       1.460218764112e-11       4.840424982623e-13      -9.450501768138e-13       3.971423869742e-15       1.553482830103e-16       1.047489968256e-17       2.207546015709e-18 
 2367       1.458419099784e-11       4.812624805172e-13      -9.395138334916e-13       3.966666177649e-15       1.550434967473e-16       1.048832873690e-17       2.175972666727e-18 
 2368       1.456590408522e-11       4.785139540824e-13      -9.339136120669e-13       3.961908981356e-15       1.547393873454e-16       1.050440157260e-17       2.144139413025e-18 
 2369       1.454732163940e-11       4.757976492833e-13      -9.282516841255e-13       3.957152105437e-15       1.544359527357e-16       1.052327292954e-17       2.111982416333e-18 
 2370       1.452843838046e-11       4.731142986875e-13      -9.225302289527e-13       3.952395373822e-15       1.541331908349e-16       1.054509805322e-17       2.079437624230e-18 
 2371       1.450925014372e-11       4.704645342487e-13      -9.167514402696e-13       3.947638629287e-15       1.538310996686e-16       1.056999489165e-17       2.046453032933e-18 
 2372       1.448975728151e-11       4.678485780405e-13      -9.109175464692e-13       3.942881792046e-15       1.535296777407e-16       1.059793042970e-17       2.013025558849e-18 
 2373       1.446996128241e-11       4.652665496171e-13      -9.050307905216e-13       3.938124801517e-15       1.532289236664e-16       1.062883365387e-17       1.979164394260e-18 
 2374       1.444986364178e-11       4.627185686990e-13      -8.990934232658e-13       3.933367596868e-15       1.529288360488e-16       1.066263329196e-17       1.944878765023e-18 
 2375       1.442946586174e-11       4.602047551727e-13      -8.931077034184e-13       3.928610117010e-15       1.526294134797e-16       1.069925781279e-17       1.910177930611e-18 
 2376       1.440876945122e-11       4.577252290905e-13      -8.870758975816e-13       3.923852300604e-15       1.523306545388e-16       1.073863542591e-17       1.875071184143e-18 
 2377       1.438777592592e-11       4.552801106715e-13      -8.810002802518e-13       3.919094086054e-15       1.520325577942e-16       1.078069408135e-17       1.839567852428e-18 
 2378       1.436648680837e-11       4.528695203006e-13      -8.748831338280e-13       3.914335411512e-15       1.517351218023e-16       1.082536146932e-17       1.803677295993e-18 
 2379       1.434490362790e-11       4.504935785294e-13      -8.687267486200e-13       3.909576214877e-15       1.514383451075e-16       1.087256501992e-17       1.767408909126e-18 
 2380       1.432302792067e-11       4.481524060759e-13      -8.625334228570e-13       3.904816433790e-15       1.511422262428e-16       1.092223190289e-17       1.730772119906e-18 
 2381       1.430086122965e-11       4.458461238247e-13      -8.563054626960e-13       3.900056005639e-15       1.508467637289e-16       1.097428902731e-17       1.693776390246e-18 
 2382       1.427840510466e-11       4.435748528270e-13      -8.500451822299e-13       3.895294867557e-15       1.505519560750e-16       1.102866304131e-17       1.656431215923e-18 
 2383       1.425566110236e-11       4.413387143009e-13      -8.437549034964e-13       3.890532956421e-15       1.502578017783e-16       1.108528033183e-17       1.618746126620e-18 
 2384       1.423263078626e-11       4.391378296312e-13      -8.374369564857e-13       3.885770208852e-15       1.499642993242e-16       1.114406702431e-17       1.580730685956e-18 
 2385       1.420931572672e-11       4.369723203696e-13      -8.310936791494e-13       3.881006561216e-15       1.496714471863e-16       1.120494898242e-17       1.542394491526e-18 
 2386       1.418571750098e-11       4.348423082350e-13      -8.247274174088e-13       3.876241949622e-15       1.493792438261e-16       1.126785180776e-17       1.503747174940e-18 
 2387       1.416183769313e-11       4.327479151133e-13      -8.183405251632e-13       3.871476309920e-15       1.490876876935e-16       1.133270083963e-17       1.464798401851e-18 
 2388       1.413767789419e-11       4.306892630576e-13      -8.119353642983e-13       3.866709577708e-15       1.487967772261e-16       1.139942115471e-17       1.425557872000e-18 
 2389       1.411323970201e-11       4.286664742882e-13      -8.055143046945e-13       3.861941688323e-15       1.485065108499e-16       1.146793756677e-17       1.386035319246e-18 
 2390       1.408852472137e-11       4.266796711928e-13      -7.990797242356e-13       3.857172576844e-15       1.482168869787e-16       1.153817462645e-17       1.346240511606e-18 
 2391       1.406353456396e-11       4.247289763268e-13      -7.926340088168e-13       3.852402178096e-15       1.479279040145e-16       1.161005662091e-17       1.306183251288e-18 
 2392       1.403827084836e-11       4.228145124128e-13      -7.861795523532e-13       3.847630426642e-15       1.476395603473e-16       1.168350757361e-17       1.265873374732e-18 
 2393       1.401273520009e-11       4.209364023413e-13      -7.797187567885e-13       3.842857256787e-15       1.473518543549e-16       1.175845124398e-17       1.225320752639e-18 
 2394       1.398692925158e-11       4.190947691702e-13      -7.732540321029e-13       3.838082602581e-15       1.470647844034e-16       1.183481112719e-17       1.184535290015e-18 
 2395       1.396085464220e-11       4.172897361256e-13      -7.667877963217e-13       3.833306397810e-15       1.467783488467e-16       1.191251045383e-17       1.143526926203e-18 
 2396       1.393451301829e-11       4.155214266011e-13      -7.603224755240e-13       3.828528576004e-15       1.464925460266e-16       1.199147218966e-17       1.102305634918e-18 
 2397       1.390790603310e-11       4.137899641587e-13      -7.538605038504e-13       3.823749070431e-15       1.462073742729e-16       1.207161903530e-17       1.060881424287e-18 
 2398       1.388103534686e-11       4.120954725281e-13      -7.474043235121e-13       3.818967814103e-15       1.459228319035e-16       1.215287342599e-17       1.019264336883e-18 
 2399       1.385390262677e-11       4.104380756073e-13      -7.409563847986e-13       3.814184739767e-15       1.456389172238e-16       1.223515753127e-17       9.774644497617e-19 
 2400       1.382650954699e-11       4.088178974627e-13      -7.345191460869e-13       3.809399779912e-15       1.453556285275e-16       1.231839325474e-17       9.354918744963e-19 
 2401       1.379885778867e-11       4.072350623287e-13      -7.280950738491e-13       3.804612866767e-15       1.450729640959e-16       1.240250223374e-17       8.933567572162e-19 
 2402       1.377094903995e-11       4.056896946084e-13      -7.216866426612e-13       3.799823932299e-15       1.447909221984e-16       1.248740583911e-17       8.510692786419e-19 
 2403       1.374278499596e-11       4.041819188734e-13      -7.152963352115e-13       3.795032908212e-15       1.445095010921e-16       1.257302517489e-17       8.086396541210e-19 
 2404       1.371436735885e-11       4.027118598636e-13      -7.089266423087e-13       3.790239725951e-15       1.442286990218e-16       1.265928107804e-17       7.660781336652e-19 
